customer_id,first_name,last_name,email,join_date,vip
2296,Patricia,Martinez,patricia.martinez485@example.com,05/05/2019,FALSE
2297,Robert,Rodriguez,robert.rodriguez489@example.com,21/03/2023,FALSE
2298,Patricia,Martinez,patricia.martinez462@example.com,09/04/2019,FALSE
2299,David,Jones,david.jones378@example.com,10/11/2018,FALSE
2300,Barbara,Smith,barbara.smith588@example.com,10/05/2023,FALSE
2301,John,Rodriguez,john.rodriguez164@example.com,20/01/2019,FALSE
2302,Linda,Jones,linda.jones372@example.com,22/10/2018,FALSE
2303,Elizabeth,Garcia,elizabeth.garcia573@example.com,23/05/2021,TRUE
2304,Patricia,Brown,patricia.brown977@example.com,01/02/2020,FALSE
2305,Mary,Garcia,mary.garcia424@example.com,03/01/2021,FALSE
2306,Mary,Davis,mary.davis757@example.com,19/07/2024,FALSE
2307,James,Williams,james.williams477@example.com,04/10/2022,FALSE
2308,Patricia,Jones,patricia.jones382@example.com,30/12/2023,FALSE
2309,Elizabeth,Johnson,elizabeth.johnson155@example.com,07/05/2021,FALSE
2310,William,Johnson,william.johnson257@example.com,27/04/2023,FALSE
2311,David,Miller,david.miller756@example.com,19/09/2024,FALSE
2312,Michael,Martinez,michael.martinez674@example.com,16/08/2018,FALSE
2313,Barbara,Martinez,barbara.martinez68@example.com,15/02/2019,FALSE
2314,Elizabeth,Martinez,elizabeth.martinez344@example.com,22/11/2019,FALSE
2315,Michael,Garcia,michael.garcia277@example.com,27/05/2020,FALSE
2316,Michael,Brown,michael.brown673@example.com,26/02/2020,FALSE
2317,Linda,Jones,linda.jones391@example.com,11/10/2023,FALSE
2318,James,Smith,james.smith449@example.com,12/09/2021,FALSE
2319,Elizabeth,Miller,elizabeth.miller259@example.com,06/10/2022,FALSE
2320,Elizabeth,Davis,elizabeth.davis307@example.com,10/06/2023,TRUE
2321,Linda,Rodriguez,linda.rodriguez847@example.com,28/05/2020,FALSE
2322,Patricia,Davis,patricia.davis95@example.com,27/05/2022,FALSE
2323,Patricia,Jones,patricia.jones950@example.com,02/06/2022,FALSE
2324,Patricia,Williams,patricia.williams464@example.com,31/07/2024,FALSE
2325,Jennifer,Martinez,jennifer.martinez970@example.com,12/03/2018,FALSE
2326,Michael,Rodriguez,michael.rodriguez246@example.com,29/04/2024,FALSE
2327,Jennifer,Garcia,jennifer.garcia733@example.com,02/11/2018,FALSE
2328,James,Jones,james.jones635@example.com,01/02/2020,FALSE
2329,Barbara,Williams,barbara.williams187@example.com,11/08/2019,FALSE
2330,Linda,Garcia,linda.garcia774@example.com,23/10/2023,FALSE
2331,Elizabeth,Williams,elizabeth.williams925@example.com,30/12/2023,FALSE
2332,David,Martinez,david.martinez785@example.com,28/05/2022,FALSE
2333,Michael,Garcia,michael.garcia373@example.com,12/04/2018,FALSE
2334,Jennifer,Brown,jennifer.brown572@example.com,18/06/2022,FALSE
2335,Jennifer,Johnson,jennifer.johnson406@example.com,24/05/2022,FALSE
2336,Robert,Davis,robert.davis408@example.com,12/07/2018,FALSE
2337,Jennifer,Brown,jennifer.brown125@example.com,21/12/2020,FALSE
2338,Barbara,Rodriguez,barbara.rodriguez337@example.com,23/09/2024,FALSE
2339,William,Miller,william.miller341@example.com,27/10/2018,TRUE
2340,Elizabeth,Johnson,elizabeth.johnson563@example.com,30/03/2019,FALSE
2341,William,Brown,william.brown178@example.com,11/09/2019,FALSE
2342,Elizabeth,Jones,elizabeth.jones651@example.com,29/09/2019,FALSE
2343,Linda,Williams,linda.williams952@example.com,06/06/2024,FALSE
2344,Elizabeth,Rodriguez,elizabeth.rodriguez839@example.com,18/02/2020,FALSE
2345,William,Jones,,19/01/2022,FALSE
2346,Elizabeth,Johnson,elizabeth.johnson39@example.com,28/02/2024,FALSE
2347,Linda,Williams,linda.williams69@example.com,07/06/2024,FALSE
2348,Linda,Rodriguez,linda.rodriguez236@example.com,07/08/2023,FALSE
2349,James,Miller,james.miller560@example.com,06/07/2022,FALSE
2350,Elizabeth,Johnson,elizabeth.johnson381@example.com,03/12/2018,FALSE
2351,David,Rodriguez,david.rodriguez57@example.com,11/09/2023,FALSE
2352,Robert,Brown,robert.brown277@example.com,18/06/2023,FALSE
2353,Patricia,Rodriguez,patricia.rodriguez850@example.com,01/07/2023,FALSE
2354,Mary,Johnson,mary.johnson99@example.com,18/11/2022,TRUE
2355,Linda,Martinez,linda.martinez916@example.com,07/12/2020,FALSE
2356,John,Brown,john.brown527@example.com,25/07/2023,FALSE
2357,Patricia,Jones,patricia.jones325@example.com,27/06/2021,FALSE
2358,Barbara,Johnson,barbara.johnson461@example.com,03/06/2021,FALSE
2359,Michael,Martinez,michael.martinez179@example.com,19/07/2021,FALSE
2360,Elizabeth,Smith,elizabeth.smith844@example.com,24/11/2018,FALSE
2361,William,Miller,william.miller574@example.com,07/03/2020,FALSE
2362,Mary,Martinez,mary.martinez119@example.com,18/04/2021,FALSE
2363,John,Smith,john.smith469@example.com,27/10/2019,FALSE
2364,Patricia,Davis,patricia.davis549@example.com,20/08/2020,FALSE
2365,Elizabeth,Williams,elizabeth.williams646@example.com,18/06/2022,FALSE
2366,James,Martinez,james.martinez455@example.com,25/10/2021,FALSE
2367,Michael,Garcia,michael.garcia26@example.com,22/06/2021,TRUE
2368,Mary,Miller,mary.miller490@example.com,29/03/2021,FALSE
2369,Robert,Martinez,robert.martinez8@example.com,08/01/2019,FALSE
2370,James,Smith,james.smith969@example.com,12/10/2018,FALSE
2371,John,Garcia,john.garcia987@example.com,17/03/2020,FALSE
2372,Barbara,Miller,barbara.miller516@example.com,09/10/2019,FALSE
2373,Mary,Garcia,mary.garcia533@example.com,24/05/2022,FALSE
2374,James,Brown,james.brown927@example.com,24/12/2023,FALSE
2375,Michael,Smith,michael.smith149@example.com,06/04/2018,FALSE
2376,Robert,Rodriguez,robert.rodriguez488@example.com,01/10/2018,TRUE
2377,James,Brown,james.brown25@example.com,15/04/2021,FALSE
2378,Jennifer,Miller,jennifer.miller655@example.com,08/11/2022,FALSE
2379,Robert,Miller,robert.miller757@example.com,23/02/2020,FALSE
2380,John,Johnson,john.johnson931@example.com,24/07/2021,FALSE
2381,Barbara,Smith,barbara.smith945@example.com,12/05/2018,FALSE
2382,Michael,Davis,michael.davis555@example.com,22/10/2021,FALSE
2383,David,Davis,david.davis425@example.com,17/08/2024,FALSE
2384,Elizabeth,Miller,elizabeth.miller293@example.com,23/02/2021,FALSE
2385,William,Davis,william.davis185@example.com,16/12/2022,FALSE
2386,William,Williams,william.williams554@example.com,24/07/2023,FALSE
2387,William,Johnson,william.johnson431@example.com,18/03/2020,FALSE
2388,Mary,Miller,mary.miller604@example.com,14/01/2020,FALSE
2389,John,Davis,john.davis317@example.com,20/02/2018,FALSE
2390,Michael,Smith,michael.smith398@example.com,27/03/2021,FALSE
2391,Robert,Martinez,robert.martinez324@example.com,25/02/2018,TRUE
2392,Mary,Rodriguez,mary.rodriguez565@example.com,14/01/2020,FALSE
2393,John,Brown,john.brown596@example.com,11/10/2024,FALSE
2394,Elizabeth,Brown,elizabeth.brown546@example.com,19/03/2019,FALSE
2395,Jennifer,Williams,jennifer.williams76@example.com,19/04/2023,FALSE
2396,Michael,Garcia,michael.garcia865@example.com,01/07/2024,FALSE
2397,William,Smith,william.smith920@example.com,20/07/2022,FALSE
2398,James,Garcia,james.garcia916@example.com,21/03/2018,TRUE
2399,David,Johnson,david.johnson709@example.com,26/11/2024,FALSE
2400,Michael,Rodriguez,michael.rodriguez486@example.com,12/01/2019,FALSE
2401,Linda,Johnson,linda.johnson798@example.com,08/07/2024,FALSE
2402,Barbara,Miller,barbara.miller88@example.com,17/03/2019,FALSE
2403,John,Smith,john.smith747@example.com,06/05/2018,FALSE
2404,Patricia,Miller,patricia.miller232@example.com,14/09/2022,FALSE
2405,Elizabeth,Jones,elizabeth.jones7@example.com,07/08/2018,FALSE
2406,Jennifer,Davis,jennifer.davis804@example.com,05/08/2020,FALSE
2407,Elizabeth,Brown,elizabeth.brown550@example.com,05/10/2018,FALSE
2408,Michael,Martinez,michael.martinez976@example.com,18/08/2019,FALSE
2409,Patricia,Miller,patricia.miller52@example.com,23/07/2020,FALSE
2410,Linda,Garcia,linda.garcia655@example.com,12/07/2023,FALSE
2411,Robert,Jones,robert.jones942@example.com,21/05/2018,FALSE
2412,James,Brown,james.brown919@example.com,19/06/2022,FALSE
2413,Patricia,Miller,patricia.miller396@example.com,26/05/2020,FALSE
2414,John,Jones,,26/09/2022,FALSE
2415,William,Jones,william.jones428@example.com,20/04/2018,FALSE
2416,Linda,Smith,linda.smith752@example.com,11/12/2020,FALSE
2417,James,Johnson,james.johnson143@example.com,17/06/2023,FALSE
2418,David,Jones,david.jones861@example.com,07/05/2021,FALSE
2419,Jennifer,Williams,jennifer.williams363@example.com,06/03/2020,FALSE
2420,William,Johnson,william.johnson382@example.com,23/07/2023,FALSE
2421,Michael,Brown,michael.brown561@example.com,30/12/2019,FALSE
2422,Patricia,Brown,patricia.brown277@example.com,27/12/2024,FALSE
2423,James,Brown,james.brown271@example.com,18/03/2022,FALSE
2424,Barbara,Brown,barbara.brown14@example.com,06/11/2020,FALSE
2425,Mary,Williams,mary.williams298@example.com,11/11/2018,FALSE
2426,Barbara,Miller,barbara.miller464@example.com,18/03/2018,FALSE
2427,Robert,Rodriguez,robert.rodriguez527@example.com,29/06/2022,FALSE
2428,Barbara,Jones,barbara.jones234@example.com,13/12/2019,FALSE
2429,David,Brown,david.brown575@example.com,18/03/2022,FALSE
2430,Robert,Johnson,robert.johnson708@example.com,11/02/2023,FALSE
2431,Linda,Johnson,linda.johnson27@example.com,03/05/2020,FALSE
2432,Jennifer,Jones,jennifer.jones471@example.com,07/03/2021,FALSE
2433,Linda,Miller,linda.miller93@example.com,17/05/2022,FALSE
2434,Mary,Martinez,mary.martinez617@example.com,28/03/2023,FALSE
2435,John,Martinez,john.martinez309@example.com,22/09/2018,FALSE
2436,Jennifer,Rodriguez,jennifer.rodriguez52@example.com,29/11/2018,FALSE
2437,Barbara,Miller,barbara.miller319@example.com,14/02/2024,FALSE
2438,Elizabeth,Jones,elizabeth.jones969@example.com,22/12/2020,FALSE
2439,John,Martinez,john.martinez181@example.com,30/03/2020,FALSE
2440,Jennifer,Martinez,jennifer.martinez569@example.com,26/07/2021,FALSE
2441,Jennifer,Martinez,jennifer.martinez120@example.com,15/04/2022,FALSE
2442,Mary,Garcia,mary.garcia820@example.com,09/04/2021,FALSE
2443,Michael,Williams,michael.williams875@example.com,07/03/2022,TRUE
2444,Barbara,Jones,barbara.jones43@example.com,26/10/2018,FALSE
2445,Mary,Davis,mary.davis647@example.com,27/02/2024,FALSE
2446,Jennifer,Smith,jennifer.smith885@example.com,04/03/2021,FALSE
2447,James,Smith,james.smith938@example.com,29/09/2018,FALSE
2448,John,Miller,john.miller260@example.com,19/06/2019,FALSE
2449,Mary,Jones,mary.jones197@example.com,10/09/2023,TRUE
2450,Michael,Jones,michael.jones645@example.com,18/02/2021,FALSE
2451,Patricia,Smith,patricia.smith971@example.com,10/03/2018,FALSE
2452,Linda,Rodriguez,linda.rodriguez255@example.com,06/04/2020,FALSE
2453,Jennifer,Smith,jennifer.smith732@example.com,15/03/2021,FALSE
2454,Barbara,Jones,barbara.jones336@example.com,10/09/2020,FALSE
2455,Elizabeth,Martinez,elizabeth.martinez553@example.com,26/04/2019,FALSE
2456,Patricia,Rodriguez,patricia.rodriguez502@example.com,29/05/2024,FALSE
2457,Robert,Brown,robert.brown990@example.com,09/07/2023,FALSE
2458,William,Davis,,23/12/2021,FALSE
2459,Michael,Garcia,michael.garcia255@example.com,04/11/2023,FALSE
2460,Elizabeth,Williams,elizabeth.williams514@example.com,05/11/2020,FALSE
2461,William,Brown,william.brown707@example.com,20/09/2019,FALSE
2462,Michael,Johnson,michael.johnson242@example.com,28/04/2018,FALSE
2463,Barbara,Smith,barbara.smith149@example.com,06/05/2024,FALSE
2464,James,Davis,james.davis710@example.com,11/06/2018,FALSE
2465,Barbara,Smith,barbara.smith299@example.com,04/08/2022,FALSE
2466,Linda,Smith,linda.smith757@example.com,16/06/2018,FALSE
2467,Patricia,Brown,patricia.brown850@example.com,27/10/2018,FALSE
2468,John,Martinez,john.martinez620@example.com,07/09/2023,FALSE
2469,Michael,Martinez,michael.martinez453@example.com,16/07/2019,FALSE
2470,Barbara,Garcia,barbara.garcia393@example.com,13/01/2024,FALSE
2471,John,Rodriguez,john.rodriguez212@example.com,09/09/2021,FALSE
2472,Linda,Smith,linda.smith668@example.com,18/02/2021,FALSE
2473,Jennifer,Miller,jennifer.miller538@example.com,01/04/2022,FALSE
2474,Robert,Martinez,robert.martinez594@example.com,15/07/2019,TRUE
2475,Patricia,Jones,patricia.jones595@example.com,02/04/2021,FALSE
2476,Linda,Davis,linda.davis131@example.com,17/08/2022,FALSE
2477,Linda,Miller,linda.miller329@example.com,08/11/2018,FALSE
2478,Barbara,Brown,barbara.brown612@example.com,20/08/2024,FALSE
2479,James,Brown,james.brown256@example.com,01/10/2021,FALSE
2480,William,Garcia,william.garcia479@example.com,07/01/2024,FALSE
2481,Robert,Garcia,robert.garcia561@example.com,27/03/2023,FALSE
2482,Patricia,Rodriguez,patricia.rodriguez913@example.com,04/08/2019,FALSE
2483,Jennifer,Jones,jennifer.jones63@example.com,03/09/2020,FALSE
2484,Jennifer,Davis,jennifer.davis311@example.com,26/06/2018,FALSE
2485,Mary,Jones,mary.jones407@example.com,29/07/2024,FALSE
2486,Linda,Johnson,linda.johnson802@example.com,29/05/2019,FALSE
2487,Michael,Garcia,michael.garcia105@example.com,14/06/2024,FALSE
2488,James,Rodriguez,james.rodriguez617@example.com,29/04/2018,FALSE
2489,Robert,Williams,robert.williams837@example.com,23/03/2022,FALSE
2490,Barbara,Smith,barbara.smith15@example.com,06/02/2020,FALSE
2491,Jennifer,Smith,jennifer.smith687@example.com,30/08/2020,FALSE
2492,Patricia,Williams,patricia.williams259@example.com,04/07/2020,FALSE
2493,Mary,Martinez,mary.martinez723@example.com,30/11/2024,FALSE
2494,Patricia,Jones,patricia.jones412@example.com,08/12/2021,FALSE
2495,James,Williams,james.williams259@example.com,10/08/2019,FALSE
2496,Michael,Rodriguez,michael.rodriguez614@example.com,17/12/2018,FALSE
2497,Mary,Davis,mary.davis260@example.com,10/03/2022,FALSE
2498,Mary,Williams,mary.williams856@example.com,21/02/2024,FALSE
2499,William,Rodriguez,william.rodriguez671@example.com,13/01/2022,FALSE
2500,Robert,Garcia,robert.garcia45@example.com,11/05/2019,TRUE
2501,Mary,Miller,mary.miller955@example.com,14/02/2023,FALSE
2502,David,Brown,david.brown813@example.com,30/09/2018,FALSE
2503,William,Brown,william.brown763@example.com,01/10/2023,FALSE
2504,William,Johnson,william.johnson331@example.com,20/09/2018,FALSE
2505,James,Jones,james.jones165@example.com,21/12/2023,FALSE
2506,David,Davis,david.davis193@example.com,15/06/2024,FALSE
2507,John,Miller,john.miller521@example.com,16/05/2022,FALSE
2508,Patricia,Miller,patricia.miller401@example.com,26/08/2023,FALSE
2509,Michael,Garcia,michael.garcia374@example.com,31/10/2022,FALSE
2510,Elizabeth,Williams,elizabeth.williams65@example.com,14/07/2018,FALSE
2511,Patricia,Jones,patricia.jones387@example.com,22/11/2022,FALSE
2512,Mary,Smith,mary.smith495@example.com,06/01/2022,FALSE
2513,Michael,Miller,michael.miller794@example.com,08/06/2024,FALSE
2514,Jennifer,Rodriguez,jennifer.rodriguez693@example.com,07/12/2020,FALSE
2515,John,Smith,john.smith415@example.com,06/11/2022,FALSE
2516,Jennifer,Johnson,jennifer.johnson794@example.com,18/02/2021,TRUE
2517,David,Williams,david.williams791@example.com,03/03/2022,FALSE
2518,Jennifer,Williams,jennifer.williams30@example.com,11/04/2020,FALSE
2519,Barbara,Davis,barbara.davis266@example.com,16/07/2019,FALSE
2520,Robert,Miller,robert.miller328@example.com,10/02/2018,FALSE
2521,Patricia,Garcia,patricia.garcia492@example.com,19/01/2022,FALSE
2522,Elizabeth,Martinez,elizabeth.martinez217@example.com,06/01/2019,FALSE
2523,Barbara,Martinez,barbara.martinez320@example.com,20/04/2021,FALSE
2524,James,Brown,james.brown918@example.com,19/10/2019,FALSE
2525,Elizabeth,Rodriguez,elizabeth.rodriguez399@example.com,13/08/2019,FALSE
2526,Jennifer,Smith,jennifer.smith891@example.com,19/08/2018,FALSE
2527,Mary,Johnson,mary.johnson105@example.com,19/03/2020,FALSE
2528,John,Brown,john.brown696@example.com,03/10/2021,FALSE
2529,Linda,Williams,linda.williams330@example.com,24/04/2019,TRUE
2530,Elizabeth,Smith,elizabeth.smith660@example.com,17/05/2021,FALSE
2531,Jennifer,Jones,jennifer.jones617@example.com,14/05/2024,FALSE
2532,John,Miller,john.miller47@example.com,08/11/2022,FALSE
2533,Michael,Johnson,michael.johnson599@example.com,02/10/2023,FALSE
2534,Patricia,Jones,patricia.jones821@example.com,28/02/2023,FALSE
2535,William,Garcia,william.garcia949@example.com,30/10/2020,FALSE
2536,Robert,Miller,robert.miller641@example.com,29/10/2022,FALSE
2537,John,Smith,john.smith770@example.com,18/01/2020,FALSE
2538,Mary,Miller,mary.miller314@example.com,09/04/2019,FALSE
2539,David,Brown,david.brown147@example.com,24/01/2020,FALSE
2540,Mary,Davis,mary.davis958@example.com,15/01/2023,FALSE
2541,John,Brown,john.brown462@example.com,06/08/2019,FALSE
2542,Mary,Garcia,mary.garcia584@example.com,15/01/2024,FALSE
2543,Patricia,Rodriguez,patricia.rodriguez486@example.com,19/01/2018,FALSE
2544,Mary,Jones,mary.jones652@example.com,24/02/2018,FALSE
2545,Elizabeth,Brown,elizabeth.brown410@example.com,17/10/2022,TRUE
2546,William,Davis,william.davis27@example.com,22/12/2019,FALSE
2547,Mary,Rodriguez,mary.rodriguez29@example.com,13/04/2022,FALSE
2548,William,Brown,william.brown271@example.com,21/05/2024,FALSE
2549,Jennifer,Williams,jennifer.williams686@example.com,05/04/2022,FALSE
2550,James,Davis,james.davis501@example.com,20/11/2021,FALSE
2551,Patricia,Jones,patricia.jones253@example.com,08/12/2023,FALSE
2552,James,Johnson,james.johnson385@example.com,15/11/2023,FALSE
2553,Jennifer,Martinez,jennifer.martinez60@example.com,08/12/2023,FALSE
2554,Patricia,Rodriguez,patricia.rodriguez107@example.com,10/04/2022,FALSE
2555,John,Williams,john.williams220@example.com,22/03/2021,FALSE
2556,John,Johnson,john.johnson441@example.com,22/06/2021,FALSE
2557,William,Smith,william.smith771@example.com,01/12/2022,FALSE
2558,Jennifer,Davis,jennifer.davis883@example.com,06/09/2024,FALSE
2559,William,Williams,william.williams658@example.com,12/03/2021,FALSE
2560,Robert,Miller,robert.miller564@example.com,14/02/2023,FALSE
2561,Mary,Smith,mary.smith572@example.com,17/03/2024,FALSE
2562,Linda,Smith,linda.smith546@example.com,09/06/2018,FALSE
2563,Robert,Rodriguez,robert.rodriguez96@example.com,01/10/2019,FALSE
2564,Mary,Davis,mary.davis989@example.com,21/11/2020,FALSE
2565,Patricia,Williams,patricia.williams89@example.com,30/11/2018,FALSE
2566,William,Garcia,william.garcia828@example.com,10/06/2020,FALSE
2567,Patricia,Williams,patricia.williams922@example.com,10/07/2023,FALSE
2568,Barbara,Brown,barbara.brown231@example.com,18/12/2018,FALSE
2569,Barbara,Smith,barbara.smith968@example.com,24/09/2021,FALSE
2570,Barbara,Jones,barbara.jones275@example.com,14/07/2020,FALSE
2571,Patricia,Smith,patricia.smith246@example.com,24/11/2021,FALSE
2572,Mary,Smith,mary.smith111@example.com,09/09/2024,FALSE
2573,Barbara,Martinez,barbara.martinez234@example.com,02/08/2024,FALSE
2574,Jennifer,Miller,jennifer.miller278@example.com,20/11/2021,FALSE
2575,David,Garcia,david.garcia477@example.com,01/03/2018,FALSE
2576,Mary,Johnson,mary.johnson417@example.com,29/11/2024,FALSE
2577,Barbara,Johnson,barbara.johnson678@example.com,01/01/2018,FALSE
2578,Michael,Miller,michael.miller128@example.com,28/04/2022,FALSE
2579,John,Smith,john.smith237@example.com,07/11/2018,FALSE
2580,John,Johnson,john.johnson803@example.com,25/01/2024,FALSE
2581,Robert,Davis,robert.davis619@example.com,18/02/2024,FALSE
2582,John,Garcia,john.garcia128@example.com,09/12/2019,FALSE
2583,Mary,Johnson,mary.johnson707@example.com,27/03/2021,FALSE
2584,Elizabeth,Miller,elizabeth.miller851@example.com,16/11/2022,FALSE
2585,William,Brown,william.brown394@example.com,04/03/2022,FALSE
2586,Mary,Johnson,mary.johnson475@example.com,10/08/2024,TRUE
2587,David,Garcia,david.garcia655@example.com,25/09/2021,FALSE
2588,Mary,Rodriguez,mary.rodriguez395@example.com,07/05/2020,FALSE
2589,Linda,Rodriguez,linda.rodriguez111@example.com,02/07/2024,FALSE
2590,William,Davis,william.davis90@example.com,02/12/2023,FALSE
2591,Michael,Williams,michael.williams763@example.com,07/07/2020,FALSE
2592,John,Williams,john.williams280@example.com,01/09/2019,FALSE
2593,William,Johnson,william.johnson333@example.com,05/11/2018,FALSE
2594,John,Jones,john.jones224@example.com,14/09/2024,FALSE
2595,Robert,Brown,robert.brown101@example.com,05/09/2021,FALSE
2596,William,Miller,william.miller132@example.com,31/07/2018,FALSE
2597,Barbara,Brown,barbara.brown13@example.com,22/06/2024,FALSE
2598,John,Rodriguez,john.rodriguez457@example.com,04/07/2018,FALSE
2599,Michael,Johnson,michael.johnson441@example.com,13/05/2021,FALSE
2600,Barbara,Garcia,barbara.garcia98@example.com,19/10/2021,FALSE
2601,James,Miller,james.miller120@example.com,24/05/2021,FALSE
2602,Patricia,Brown,patricia.brown293@example.com,03/09/2018,FALSE
2603,Patricia,Garcia,patricia.garcia816@example.com,27/08/2018,FALSE
2604,Michael,Miller,michael.miller711@example.com,03/01/2023,FALSE
2605,Linda,Brown,linda.brown1@example.com,15/11/2021,FALSE
2606,James,Davis,james.davis572@example.com,04/06/2019,TRUE
2607,Robert,Rodriguez,robert.rodriguez250@example.com,02/06/2022,FALSE
2608,Michael,Smith,michael.smith652@example.com,04/10/2018,FALSE
2609,Barbara,Miller,barbara.miller149@example.com,02/10/2020,FALSE
2610,Patricia,Rodriguez,,28/02/2024,FALSE
2611,Patricia,Martinez,patricia.martinez44@example.com,02/08/2018,FALSE
2612,Patricia,Jones,patricia.jones883@example.com,29/08/2019,FALSE
2613,Barbara,Johnson,barbara.johnson698@example.com,23/04/2019,FALSE
2614,Jennifer,Martinez,jennifer.martinez620@example.com,23/05/2019,FALSE
2615,Michael,Garcia,michael.garcia44@example.com,03/01/2021,FALSE
2616,Mary,Miller,mary.miller78@example.com,01/06/2023,FALSE
2617,Robert,Johnson,robert.johnson226@example.com,22/05/2018,FALSE
2618,Patricia,Johnson,,27/06/2024,FALSE
2619,John,Martinez,john.martinez793@example.com,14/09/2022,FALSE
2620,Michael,Martinez,michael.martinez253@example.com,06/04/2019,FALSE
2621,David,Smith,david.smith132@example.com,01/11/2019,FALSE
2622,Barbara,Brown,barbara.brown448@example.com,03/10/2023,FALSE
2623,Jennifer,Miller,jennifer.miller884@example.com,13/05/2024,FALSE
2624,Michael,Rodriguez,michael.rodriguez887@example.com,19/01/2023,FALSE
2625,Robert,Williams,robert.williams474@example.com,07/06/2022,FALSE
2626,Jennifer,Miller,jennifer.miller656@example.com,04/02/2019,FALSE
2627,Robert,Miller,robert.miller778@example.com,30/10/2019,FALSE
2628,Michael,Miller,michael.miller109@example.com,03/03/2022,FALSE
2629,Mary,Johnson,mary.johnson706@example.com,27/08/2021,FALSE
2630,David,Garcia,david.garcia35@example.com,18/07/2021,FALSE
2631,Robert,Johnson,robert.johnson467@example.com,12/01/2022,FALSE
2632,Jennifer,Garcia,jennifer.garcia902@example.com,30/11/2023,FALSE
2633,Jennifer,Martinez,jennifer.martinez275@example.com,27/08/2018,FALSE
2634,Robert,Williams,robert.williams187@example.com,09/11/2020,FALSE
2635,Elizabeth,Johnson,elizabeth.johnson949@example.com,05/08/2021,FALSE
2636,Michael,Garcia,michael.garcia243@example.com,05/06/2022,FALSE
2637,Elizabeth,Johnson,elizabeth.johnson264@example.com,23/02/2024,FALSE
2638,Linda,Jones,linda.jones974@example.com,26/08/2024,FALSE
2639,Michael,Johnson,michael.johnson522@example.com,18/09/2022,FALSE
2640,Robert,Williams,robert.williams963@example.com,07/10/2022,FALSE
2641,James,Williams,james.williams678@example.com,24/02/2022,FALSE
2642,Robert,Garcia,robert.garcia541@example.com,21/01/2024,FALSE
2643,Elizabeth,Garcia,elizabeth.garcia783@example.com,26/06/2021,FALSE
2644,Mary,Martinez,mary.martinez87@example.com,10/11/2020,FALSE
2645,Robert,Williams,robert.williams535@example.com,16/03/2022,FALSE
2646,Robert,Williams,robert.williams210@example.com,20/06/2019,FALSE
2647,Mary,Smith,mary.smith46@example.com,29/11/2023,FALSE
2648,Robert,Miller,robert.miller467@example.com,06/08/2020,TRUE
2649,Patricia,Davis,patricia.davis540@example.com,12/05/2020,FALSE
2650,James,Johnson,james.johnson26@example.com,18/10/2020,FALSE
2651,John,Brown,john.brown266@example.com,12/11/2024,FALSE
2652,James,Martinez,james.martinez175@example.com,10/03/2019,FALSE
2653,Barbara,Miller,barbara.miller516@example.com,04/11/2021,FALSE
2654,David,Davis,david.davis311@example.com,22/02/2020,TRUE
2655,Robert,Smith,robert.smith322@example.com,14/09/2020,FALSE
2656,Patricia,Brown,patricia.brown579@example.com,18/06/2018,FALSE
2657,Michael,Garcia,michael.garcia135@example.com,10/12/2019,FALSE
2658,Robert,Williams,robert.williams55@example.com,22/08/2020,FALSE
2659,Elizabeth,Jones,elizabeth.jones976@example.com,22/05/2022,FALSE
2660,Patricia,Martinez,patricia.martinez543@example.com,17/08/2018,FALSE
2661,Mary,Rodriguez,mary.rodriguez586@example.com,30/03/2021,FALSE
2662,Patricia,Williams,patricia.williams531@example.com,03/03/2019,FALSE
2663,Barbara,Jones,barbara.jones156@example.com,02/05/2018,FALSE
2664,Mary,Davis,mary.davis849@example.com,06/01/2024,FALSE
2665,Linda,Garcia,linda.garcia668@example.com,21/04/2018,TRUE
2666,John,Brown,john.brown147@example.com,29/05/2021,FALSE
2667,William,Davis,william.davis485@example.com,12/04/2023,FALSE
2668,Patricia,Williams,patricia.williams599@example.com,05/03/2018,FALSE
2669,Jennifer,Williams,jennifer.williams20@example.com,09/10/2021,FALSE
2670,Elizabeth,Brown,elizabeth.brown269@example.com,27/06/2020,FALSE
2671,Robert,Rodriguez,robert.rodriguez333@example.com,07/11/2022,FALSE
2672,Elizabeth,Jones,elizabeth.jones555@example.com,17/02/2022,FALSE
2673,James,Davis,james.davis907@example.com,13/01/2018,FALSE
2674,William,Garcia,william.garcia944@example.com,22/03/2021,FALSE
2675,James,Williams,james.williams911@example.com,27/08/2018,FALSE
2676,Linda,Davis,linda.davis401@example.com,25/10/2019,TRUE
2677,William,Rodriguez,william.rodriguez950@example.com,14/01/2021,FALSE
2678,William,Davis,william.davis306@example.com,25/11/2019,FALSE
2679,James,Brown,james.brown28@example.com,27/03/2021,FALSE
2680,Mary,Garcia,mary.garcia467@example.com,13/02/2022,FALSE
2681,Barbara,Smith,barbara.smith260@example.com,18/03/2023,FALSE
2682,James,Brown,james.brown534@example.com,17/03/2018,FALSE
2683,Elizabeth,Davis,elizabeth.davis982@example.com,25/11/2018,FALSE
2684,Mary,Smith,mary.smith887@example.com,10/12/2021,FALSE
2685,Elizabeth,Williams,elizabeth.williams101@example.com,06/06/2021,FALSE
2686,Barbara,Smith,barbara.smith551@example.com,09/01/2024,FALSE
2687,Linda,Rodriguez,linda.rodriguez802@example.com,13/03/2018,FALSE
2688,Robert,Johnson,robert.johnson353@example.com,13/08/2018,TRUE
2689,Barbara,Rodriguez,barbara.rodriguez300@example.com,25/11/2024,FALSE
